Headline_ID,Ticker,Headline,Sentiment_Score,Daily_Return_Pct,Market_Movement
2326,TSLA,Analyst downgrade for TSLA citing margin compression and slow growth.,-0.4408,-1.54,0
2327,AAPL,Analyst downgrade for AAPL citing margin compression and slow growth.,-0.5129,-2.68,0
2328,AAPL,AAPL shares plummet following unexpected CEO departure and audit concerns.,-0.7613,-3.7,0
2329,MSFT,"Federal Reserve signals rate cut interest, sparking market rally in MSFT.",0.7747,2.2,1
2330,BTC,BTC reports record quarterly revenue exceeding Wall Street expectations.,0.5392,1.72,1
2331,ETH,ETH reports record quarterly revenue exceeding Wall Street expectations.,0.7803,3.3,1
2332,META,META reports record quarterly revenue exceeding Wall Street expectations.,0.464,4.11,1
2333,AMZN,AMZN announces routine board member appointment.,-0.0758,0.57,1
2334,AMZN,"AMZN reports cybersecurity breach, prompting investor selloff.",-0.7858,-2.36,0
2335,BTC,BTC shares plummet following unexpected CEO departure and audit concerns.,-0.3504,-0.89,0
2336,BTC,BTC holds steady as investors await upcoming inflation report.,0.1335,0.04,1
2337,AMZN,Analyst downgrade for AMZN citing margin compression and slow growth.,-0.8059,-4.8,0
2338,BTC,Analyst downgrade for BTC citing margin compression and slow growth.,-0.4004,-2.74,0
2339,MSFT,"Federal Reserve signals rate cut interest, sparking market rally in MSFT.",0.7138,2.73,1
2340,META,"META reports cybersecurity breach, prompting investor selloff.",-0.3813,0.27,0
2341,GOOGL,Analyst downgrade for GOOGL citing margin compression and slow growth.,-0.5359,-1.24,0
2342,META,"META faces supply chain bottlenecks, lowering annual guidance.",-0.3549,-1.01,0
2343,META,"META launches groundbreaking AI product line, driving analyst upgrades.",0.6061,3.17,1
2344,AAPL,"Regulatory scrutiny intensifies for AAPL, causing stock slump.",-0.6842,-1.71,0
2345,BTC,"BTC launches groundbreaking AI product line, driving analyst upgrades.",0.6142,3.28,1
2346,TSLA,TSLA schedules upcoming annual shareholder meeting for next month.,0.0481,0.35,1
2347,BTC,Institutional investors surge buying in BTC after bullish earnings call.,0.5295,1.22,1
2348,META,META reports record quarterly revenue exceeding Wall Street expectations.,0.5366,2.41,1
2349,ETH,"ETH reports cybersecurity breach, prompting investor selloff.",-0.6469,-2.28,0
2350,NVDA,"Federal Reserve signals rate cut interest, sparking market rally in NVDA.",0.6116,2.37,1
2351,MSFT,MSFT schedules upcoming annual shareholder meeting for next month.,-0.0695,-0.08,1
2352,BTC,BTC shares plummet following unexpected CEO departure and audit concerns.,-0.4852,-1.62,0
2353,AMZN,AMZN misses Q3 earnings estimates amid rising operational costs.,-0.3773,-1.01,0
2354,GOOGL,Analysts raise price target for GOOGL following strong demand metrics.,0.7441,3.16,1
2355,META,"META launches groundbreaking AI product line, driving analyst upgrades.",0.9313,2.67,1
2356,GOOGL,"Regulatory scrutiny intensifies for GOOGL, causing stock slump.",-0.3519,-1.25,0
2357,AAPL,AAPL announces strategic acquisition to boost AI infrastructure.,0.894,3.49,1
2358,NVDA,"NVDA secures major enterprise partnership, expanding market dominance.",0.5584,0.99,1
2359,AAPL,Market analysts maintain neutral rating on AAPL ahead of earnings.,0.0934,-0.29,0
2360,AAPL,"AAPL reports cybersecurity breach, prompting investor selloff.",-0.8182,-2.81,0
2361,GOOGL,GOOGL misses Q3 earnings estimates amid rising operational costs.,-0.5216,-1.8,0
2362,BTC,Analyst downgrade for BTC citing margin compression and slow growth.,-0.8739,-2.41,0
2363,NVDA,NVDA shares plummet following unexpected CEO departure and audit concerns.,-0.5765,-1.5,0
2364,META,META reports record quarterly revenue exceeding Wall Street expectations.,0.7123,2.48,1
2365,META,META reports record quarterly revenue exceeding Wall Street expectations.,0.5832,2.81,1
2366,META,META announces strategic acquisition to boost AI infrastructure.,0.6646,2.22,1
2367,META,"META launches groundbreaking AI product line, driving analyst upgrades.",0.8547,3.06,1
2368,AMZN,AMZN misses Q3 earnings estimates amid rising operational costs.,-0.7824,-2.95,0
2369,NVDA,"NVDA reports cybersecurity breach, prompting investor selloff.",-0.826,-1.81,0
2370,META,Market analysts maintain neutral rating on META ahead of earnings.,0.0712,0.82,1
2371,TSLA,TSLA trades sideways amidst broader market consolidation.,0.1223,0.16,1
2372,BTC,"Regulatory scrutiny intensifies for BTC, causing stock slump.",-0.8104,-2.68,0
2373,BTC,"BTC launches groundbreaking AI product line, driving analyst upgrades.",0.3952,2.02,1
2374,META,Analyst downgrade for META citing margin compression and slow growth.,-0.8369,-3.87,0
2375,AAPL,AAPL shares plummet following unexpected CEO departure and audit concerns.,-0.7888,-3.46,0
2376,AAPL,"Regulatory scrutiny intensifies for AAPL, causing stock slump.",-0.5038,-1.77,0
2377,AAPL,Institutional investors surge buying in AAPL after bullish earnings call.,0.7014,1.75,1
2378,META,"META secures major enterprise partnership, expanding market dominance.",0.9231,4.35,1
2379,MSFT,MSFT shares plummet following unexpected CEO departure and audit concerns.,-0.8397,-3.86,0
2380,AMZN,AMZN shares plummet following unexpected CEO departure and audit concerns.,-0.6139,-1.94,0
2381,MSFT,"MSFT launches groundbreaking AI product line, driving analyst upgrades.",0.6873,2.77,1
2382,AMZN,"Federal Reserve signals rate cut interest, sparking market rally in AMZN.",0.6914,2.6,1
2383,ETH,"Regulatory scrutiny intensifies for ETH, causing stock slump.",-0.5063,-1.57,0
2384,AAPL,AAPL misses Q3 earnings estimates amid rising operational costs.,-0.7778,-3.22,0
2385,ETH,Inflation fears and macro headwinds pressure ETH valuations lower.,-0.5329,-2.15,0
2386,NVDA,Strong subscriber growth drives NVDA shares to new 52-week high.,0.3675,3.19,1
2387,AAPL,Institutional investors surge buying in AAPL after bullish earnings call.,0.7078,3.41,1
2388,ETH,"Regulatory scrutiny intensifies for ETH, causing stock slump.",-0.8726,-3.46,0
2389,GOOGL,GOOGL announces routine board member appointment.,-0.0575,-0.82,1
2390,GOOGL,"Regulatory scrutiny intensifies for GOOGL, causing stock slump.",-0.5129,-1.15,0
2391,BTC,"BTC reports cybersecurity breach, prompting investor selloff.",-0.649,-2.73,0
2392,GOOGL,"Regulatory scrutiny intensifies for GOOGL, causing stock slump.",-0.4897,-1.45,0
2393,AMZN,Strong subscriber growth drives AMZN shares to new 52-week high.,0.7657,4.13,1
2394,AMZN,AMZN reports record quarterly revenue exceeding Wall Street expectations.,0.9079,3.58,1
2395,ETH,Inflation fears and macro headwinds pressure ETH valuations lower.,-0.6762,-3.52,0
2396,TSLA,"TSLA faces supply chain bottlenecks, lowering annual guidance.",-0.5888,-1.54,0
2397,GOOGL,Market analysts maintain neutral rating on GOOGL ahead of earnings.,-0.0268,0.15,1
2398,TSLA,TSLA announces strategic acquisition to boost AI infrastructure.,0.869,3.57,1
2399,AMZN,"AMZN launches groundbreaking AI product line, driving analyst upgrades.",0.4936,0.51,1
2400,GOOGL,Institutional investors surge buying in GOOGL after bullish earnings call.,0.5277,1.44,1
2401,TSLA,Analysts raise price target for TSLA following strong demand metrics.,0.558,2.32,1
2402,BTC,"BTC secures major enterprise partnership, expanding market dominance.",0.7967,3.02,1
2403,TSLA,Decreased consumer demand hits TSLA quarterly profit margins.,-0.7426,-3.08,0
2404,BTC,"BTC reports cybersecurity breach, prompting investor selloff.",-0.4348,-0.93,0
2405,BTC,Decreased consumer demand hits BTC quarterly profit margins.,-0.6168,-0.47,0
2406,AAPL,"AAPL faces supply chain bottlenecks, lowering annual guidance.",-0.7644,-2.38,0
2407,MSFT,Decreased consumer demand hits MSFT quarterly profit margins.,-0.7264,-2.05,0
2408,AMZN,"Regulatory scrutiny intensifies for AMZN, causing stock slump.",-0.8193,-4.53,0
2409,NVDA,Institutional investors surge buying in NVDA after bullish earnings call.,0.8353,3.4,1
2410,META,Analysts raise price target for META following strong demand metrics.,0.5317,0.48,1
2411,TSLA,TSLA schedules upcoming annual shareholder meeting for next month.,0.129,1.01,1
2412,AMZN,Inflation fears and macro headwinds pressure AMZN valuations lower.,-0.5247,-1.61,0
2413,META,Analysts raise price target for META following strong demand metrics.,0.7732,2.55,1
2414,AAPL,Market analysts maintain neutral rating on AAPL ahead of earnings.,0.0737,-1.03,0
2415,GOOGL,Institutional investors surge buying in GOOGL after bullish earnings call.,0.6798,2.31,1
2416,TSLA,"TSLA launches groundbreaking AI product line, driving analyst upgrades.",0.5568,2.87,1
2417,AMZN,AMZN shares plummet following unexpected CEO departure and audit concerns.,-0.3837,-1.2,0
2418,ETH,ETH holds steady as investors await upcoming inflation report.,0.1484,-0.25,1
2419,NVDA,NVDA reports record quarterly revenue exceeding Wall Street expectations.,0.4185,3.52,1
2420,BTC,BTC reports record quarterly revenue exceeding Wall Street expectations.,0.4553,2.02,1
2421,GOOGL,"GOOGL reports cybersecurity breach, prompting investor selloff.",-0.6709,-2.23,0
2422,GOOGL,"GOOGL launches groundbreaking AI product line, driving analyst upgrades.",0.8257,2.37,1
2423,AMZN,AMZN announces strategic acquisition to boost AI infrastructure.,0.5086,1.86,1
2424,AMZN,Decreased consumer demand hits AMZN quarterly profit margins.,-0.588,-3.53,0
2425,NVDA,"NVDA launches groundbreaking AI product line, driving analyst upgrades.",0.359,1.9,1
2426,META,META announces strategic acquisition to boost AI infrastructure.,0.6814,1.03,1
2427,AMZN,"AMZN secures major enterprise partnership, expanding market dominance.",0.8748,3.2,1
2428,GOOGL,Institutional investors surge buying in GOOGL after bullish earnings call.,0.5401,2.82,1
2429,AAPL,AAPL announces strategic acquisition to boost AI infrastructure.,0.5377,1.93,1
2430,NVDA,Inflation fears and macro headwinds pressure NVDA valuations lower.,-0.4702,-2.39,0
2431,ETH,Institutional investors surge buying in ETH after bullish earnings call.,0.6889,2.54,1
2432,ETH,ETH misses Q3 earnings estimates amid rising operational costs.,-0.8087,-3.17,0
2433,GOOGL,Market analysts maintain neutral rating on GOOGL ahead of earnings.,0.0629,0.58,0
2434,GOOGL,"GOOGL launches groundbreaking AI product line, driving analyst upgrades.",0.386,1.37,1
2435,AAPL,"Federal Reserve signals rate cut interest, sparking market rally in AAPL.",0.8618,1.76,1
2436,MSFT,MSFT announces strategic acquisition to boost AI infrastructure.,0.4137,0.65,1
2437,MSFT,"MSFT secures major enterprise partnership, expanding market dominance.",0.8988,2.86,1
2438,AMZN,Decreased consumer demand hits AMZN quarterly profit margins.,-0.907,-4.21,0
2439,META,META trades sideways amidst broader market consolidation.,0.0307,1.49,0
2440,ETH,ETH holds steady as investors await upcoming inflation report.,-0.0822,-0.24,1
2441,ETH,ETH announces strategic acquisition to boost AI infrastructure.,0.5857,2.29,1
2442,NVDA,NVDA announces strategic acquisition to boost AI infrastructure.,0.722,1.52,1
2443,GOOGL,Analysts raise price target for GOOGL following strong demand metrics.,0.6108,1.72,1
2444,BTC,BTC shares plummet following unexpected CEO departure and audit concerns.,-0.4897,-2.13,0
2445,ETH,"ETH secures major enterprise partnership, expanding market dominance.",0.6293,1.75,1
2446,NVDA,NVDA shares plummet following unexpected CEO departure and audit concerns.,-0.6436,-3.2,0
2447,TSLA,Decreased consumer demand hits TSLA quarterly profit margins.,-0.655,-3.46,0
2448,NVDA,Market analysts maintain neutral rating on NVDA ahead of earnings.,-0.0712,-0.59,0
2449,AAPL,Strong subscriber growth drives AAPL shares to new 52-week high.,0.8609,0.93,1
2450,MSFT,"MSFT secures major enterprise partnership, expanding market dominance.",0.4792,1.26,1
2451,AMZN,Analysts raise price target for AMZN following strong demand metrics.,0.6687,2.2,1
2452,AMZN,Analyst downgrade for AMZN citing margin compression and slow growth.,-0.6203,-2.01,0
2453,ETH,ETH reports record quarterly revenue exceeding Wall Street expectations.,0.7688,1.56,1
2454,META,Analysts raise price target for META following strong demand metrics.,0.3821,2.21,1
2455,AAPL,"Regulatory scrutiny intensifies for AAPL, causing stock slump.",-0.6084,-1.03,0
2456,ETH,ETH trades sideways amidst broader market consolidation.,-0.1486,-1.02,0
2457,AAPL,Decreased consumer demand hits AAPL quarterly profit margins.,-0.8618,-3.55,0
2458,BTC,Institutional investors surge buying in BTC after bullish earnings call.,0.8416,3.55,1
2459,MSFT,Strong subscriber growth drives MSFT shares to new 52-week high.,0.9236,1.33,1
2460,TSLA,Strong subscriber growth drives TSLA shares to new 52-week high.,0.7648,3.27,1
2461,AAPL,AAPL announces routine board member appointment.,-0.1273,0.34,1
2462,ETH,"Federal Reserve signals rate cut interest, sparking market rally in ETH.",0.3733,1.63,1
2463,TSLA,TSLA misses Q3 earnings estimates amid rising operational costs.,-0.3891,-1.13,0
2464,META,META trades sideways amidst broader market consolidation.,-0.0088,0.2,0
2465,AMZN,AMZN misses Q3 earnings estimates amid rising operational costs.,-0.806,-1.38,0
2466,NVDA,"NVDA reports cybersecurity breach, prompting investor selloff.",-0.5771,-1.33,0
2467,ETH,ETH reports record quarterly revenue exceeding Wall Street expectations.,0.5712,1.26,1
2468,NVDA,"NVDA reports cybersecurity breach, prompting investor selloff.",-0.8053,-1.58,0
2469,AMZN,AMZN reports record quarterly revenue exceeding Wall Street expectations.,0.8335,2.23,1
2470,META,"Federal Reserve signals rate cut interest, sparking market rally in META.",0.4948,1.24,1
2471,NVDA,NVDA schedules upcoming annual shareholder meeting for next month.,0.0152,-0.08,1
2472,AMZN,"AMZN secures major enterprise partnership, expanding market dominance.",0.3557,3.25,1
2473,ETH,"ETH secures major enterprise partnership, expanding market dominance.",0.7317,3.45,1
2474,TSLA,TSLA trades sideways amidst broader market consolidation.,0.1089,0.27,0
2475,MSFT,"Federal Reserve signals rate cut interest, sparking market rally in MSFT.",0.3608,2.09,1
2476,AAPL,Analysts raise price target for AAPL following strong demand metrics.,0.877,3.61,1
2477,MSFT,Analysts raise price target for MSFT following strong demand metrics.,0.6403,1.4,1
2478,AAPL,Decreased consumer demand hits AAPL quarterly profit margins.,-0.4102,-1.46,0
2479,ETH,ETH holds steady as investors await upcoming inflation report.,-0.0649,-0.85,0
2480,NVDA,"NVDA launches groundbreaking AI product line, driving analyst upgrades.",0.4429,3.23,1
2481,NVDA,Inflation fears and macro headwinds pressure NVDA valuations lower.,-0.6905,-2.95,0
2482,AAPL,AAPL announces strategic acquisition to boost AI infrastructure.,0.7324,2.72,1
2483,AAPL,"AAPL reports cybersecurity breach, prompting investor selloff.",-0.7486,-2.93,0
2484,TSLA,Inflation fears and macro headwinds pressure TSLA valuations lower.,-0.5959,-0.88,0
2485,GOOGL,GOOGL reports record quarterly revenue exceeding Wall Street expectations.,0.9468,4.62,1
2486,AAPL,"AAPL secures major enterprise partnership, expanding market dominance.",0.5358,1.78,1
2487,MSFT,"Regulatory scrutiny intensifies for MSFT, causing stock slump.",-0.5575,-2.07,0
2488,ETH,"Federal Reserve signals rate cut interest, sparking market rally in ETH.",0.9317,1.68,1
2489,MSFT,MSFT holds steady as investors await upcoming inflation report.,0.0565,-0.34,0
2490,ETH,Institutional investors surge buying in ETH after bullish earnings call.,0.6931,3.24,1
2491,BTC,Inflation fears and macro headwinds pressure BTC valuations lower.,-0.5996,-2.01,0
2492,GOOGL,Strong subscriber growth drives GOOGL shares to new 52-week high.,0.4534,1.45,1
2493,TSLA,"TSLA launches groundbreaking AI product line, driving analyst upgrades.",0.6825,3.66,1
2494,GOOGL,GOOGL misses Q3 earnings estimates amid rising operational costs.,-0.8315,-2.78,0
2495,META,"Regulatory scrutiny intensifies for META, causing stock slump.",-0.3825,-1.06,0
2496,AMZN,AMZN reports record quarterly revenue exceeding Wall Street expectations.,0.782,2.36,1
2497,BTC,BTC trades sideways amidst broader market consolidation.,-0.1269,-1.41,0
2498,MSFT,Market analysts maintain neutral rating on MSFT ahead of earnings.,0.0055,0.6,0
2499,AMZN,"AMZN secures major enterprise partnership, expanding market dominance.",0.7879,4.18,1
2500,META,"Federal Reserve signals rate cut interest, sparking market rally in META.",0.3812,0.36,1
2501,BTC,Strong subscriber growth drives BTC shares to new 52-week high.,0.5074,1.69,1
2502,NVDA,Analysts raise price target for NVDA following strong demand metrics.,0.5638,0.68,1
2503,BTC,Analyst downgrade for BTC citing margin compression and slow growth.,-0.5584,-3.76,0
2504,AAPL,AAPL trades sideways amidst broader market consolidation.,0.084,-0.48,1
2505,ETH,ETH holds steady as investors await upcoming inflation report.,-0.036,0.82,1
2506,ETH,ETH misses Q3 earnings estimates amid rising operational costs.,-0.8442,-1.3,0
2507,META,META announces routine board member appointment.,-0.1107,-1.15,1
2508,GOOGL,GOOGL reports record quarterly revenue exceeding Wall Street expectations.,0.526,1.57,1
2509,MSFT,MSFT announces strategic acquisition to boost AI infrastructure.,0.8062,3.33,1
2510,TSLA,"Federal Reserve signals rate cut interest, sparking market rally in TSLA.",0.3928,1.28,1
2511,GOOGL,"GOOGL secures major enterprise partnership, expanding market dominance.",0.4121,1.46,1
2512,GOOGL,Institutional investors surge buying in GOOGL after bullish earnings call.,0.8656,2.82,1
2513,AMZN,Inflation fears and macro headwinds pressure AMZN valuations lower.,-0.696,-2.46,0
2514,ETH,ETH announces routine board member appointment.,-0.008,-0.2,1
2515,META,META reports record quarterly revenue exceeding Wall Street expectations.,0.6104,2.21,1
2516,MSFT,Analysts raise price target for MSFT following strong demand metrics.,0.6381,1.4,1
2517,AAPL,AAPL shares plummet following unexpected CEO departure and audit concerns.,-0.6859,-3.46,0
2518,AAPL,AAPL announces strategic acquisition to boost AI infrastructure.,0.9398,4.59,1
2519,MSFT,Analysts raise price target for MSFT following strong demand metrics.,0.5455,1.62,1
2520,GOOGL,Decreased consumer demand hits GOOGL quarterly profit margins.,-0.9022,-2.17,0
2521,TSLA,"Federal Reserve signals rate cut interest, sparking market rally in TSLA.",0.563,2.08,1
2522,TSLA,"TSLA launches groundbreaking AI product line, driving analyst upgrades.",0.6081,2.09,1
2523,TSLA,TSLA shares plummet following unexpected CEO departure and audit concerns.,-0.8933,-2.66,0
2524,GOOGL,Institutional investors surge buying in GOOGL after bullish earnings call.,0.4343,2.65,1
2525,AAPL,AAPL misses Q3 earnings estimates amid rising operational costs.,-0.6476,-3.68,0
2526,BTC,BTC shares plummet following unexpected CEO departure and audit concerns.,-0.3729,-1.01,0
2527,GOOGL,GOOGL reports record quarterly revenue exceeding Wall Street expectations.,0.7357,3.29,1
2528,NVDA,NVDA shares plummet following unexpected CEO departure and audit concerns.,-0.3703,-1.14,0
2529,ETH,"ETH secures major enterprise partnership, expanding market dominance.",0.5258,3.03,1
2530,AMZN,Analysts raise price target for AMZN following strong demand metrics.,0.5285,0.96,1
2531,AMZN,Institutional investors surge buying in AMZN after bullish earnings call.,0.9301,1.73,1
2532,META,"Federal Reserve signals rate cut interest, sparking market rally in META.",0.9436,3.51,1
2533,GOOGL,"Regulatory scrutiny intensifies for GOOGL, causing stock slump.",-0.6844,-3.64,0
2534,NVDA,"NVDA launches groundbreaking AI product line, driving analyst upgrades.",0.747,4.88,1
2535,ETH,Analysts raise price target for ETH following strong demand metrics.,0.6611,1.33,1
2536,META,META announces routine board member appointment.,0.0463,-0.39,1
2537,AMZN,Strong subscriber growth drives AMZN shares to new 52-week high.,0.5599,1.14,1
2538,NVDA,Decreased consumer demand hits NVDA quarterly profit margins.,-0.5447,-2.07,0
2539,NVDA,Decreased consumer demand hits NVDA quarterly profit margins.,-0.9247,-0.76,0
2540,ETH,"Regulatory scrutiny intensifies for ETH, causing stock slump.",-0.8444,-3.16,0
2541,GOOGL,"GOOGL reports cybersecurity breach, prompting investor selloff.",-0.5273,-0.32,0
2542,MSFT,"Federal Reserve signals rate cut interest, sparking market rally in MSFT.",0.5739,0.27,1
2543,ETH,ETH shares plummet following unexpected CEO departure and audit concerns.,-0.8866,-2.95,0
2544,BTC,"BTC launches groundbreaking AI product line, driving analyst upgrades.",0.529,3.4,1
2545,AAPL,Analysts raise price target for AAPL following strong demand metrics.,0.5677,2.64,1
2546,NVDA,"Federal Reserve signals rate cut interest, sparking market rally in NVDA.",0.8168,1.97,1
2547,META,"Regulatory scrutiny intensifies for META, causing stock slump.",-0.7547,-3.12,0
2548,MSFT,Analysts raise price target for MSFT following strong demand metrics.,0.4271,0.16,1
2549,GOOGL,GOOGL misses Q3 earnings estimates amid rising operational costs.,-0.9106,-2.65,0
2550,GOOGL,"GOOGL faces supply chain bottlenecks, lowering annual guidance.",-0.8199,-1.45,0
2551,AMZN,Inflation fears and macro headwinds pressure AMZN valuations lower.,-0.8446,-4.12,0
2552,META,META reports record quarterly revenue exceeding Wall Street expectations.,0.8451,4.45,1
2553,MSFT,"MSFT faces supply chain bottlenecks, lowering annual guidance.",-0.7671,-3.4,0
2554,MSFT,"MSFT secures major enterprise partnership, expanding market dominance.",0.5995,2.6,1
2555,NVDA,"NVDA reports cybersecurity breach, prompting investor selloff.",-0.8896,-2.25,0
2556,BTC,BTC misses Q3 earnings estimates amid rising operational costs.,-0.6739,-3.37,0
2557,MSFT,Analysts raise price target for MSFT following strong demand metrics.,0.3638,1.15,1
2558,ETH,Institutional investors surge buying in ETH after bullish earnings call.,0.8971,3.31,1
2559,AMZN,"Regulatory scrutiny intensifies for AMZN, causing stock slump.",-0.5631,-0.95,0
2560,MSFT,Analyst downgrade for MSFT citing margin compression and slow growth.,-0.5595,-2.74,0
2561,MSFT,MSFT holds steady as investors await upcoming inflation report.,-0.0696,-1.43,1
2562,GOOGL,GOOGL reports record quarterly revenue exceeding Wall Street expectations.,0.8573,4.34,1
2563,AAPL,AAPL announces routine board member appointment.,-0.038,0.23,0
2564,GOOGL,GOOGL misses Q3 earnings estimates amid rising operational costs.,-0.4593,-0.8,0
2565,GOOGL,GOOGL announces strategic acquisition to boost AI infrastructure.,0.6576,2.25,1
2566,BTC,BTC announces strategic acquisition to boost AI infrastructure.,0.3548,-0.78,1
2567,TSLA,TSLA reports record quarterly revenue exceeding Wall Street expectations.,0.6137,0.1,1
2568,AAPL,AAPL trades sideways amidst broader market consolidation.,0.1373,0.4,1
2569,META,Strong subscriber growth drives META shares to new 52-week high.,0.766,2.25,1
2570,BTC,BTC misses Q3 earnings estimates amid rising operational costs.,-0.4398,-2.16,0
2571,BTC,"BTC secures major enterprise partnership, expanding market dominance.",0.8497,3.49,1
2572,AMZN,"Federal Reserve signals rate cut interest, sparking market rally in AMZN.",0.714,2.56,1
2573,AAPL,"Federal Reserve signals rate cut interest, sparking market rally in AAPL.",0.9473,4.26,1
2574,AMZN,AMZN misses Q3 earnings estimates amid rising operational costs.,-0.4778,-1.35,0
2575,NVDA,"NVDA launches groundbreaking AI product line, driving analyst upgrades.",0.6535,3.63,1
2576,NVDA,"Regulatory scrutiny intensifies for NVDA, causing stock slump.",-0.6214,-1.82,0
2577,TSLA,TSLA announces strategic acquisition to boost AI infrastructure.,0.5805,1.84,1
2578,AAPL,Inflation fears and macro headwinds pressure AAPL valuations lower.,-0.928,-3.06,0
2579,AMZN,AMZN shares plummet following unexpected CEO departure and audit concerns.,-0.7138,-2.39,0
2580,GOOGL,GOOGL misses Q3 earnings estimates amid rising operational costs.,-0.7984,-2.77,0
2581,AMZN,"AMZN faces supply chain bottlenecks, lowering annual guidance.",-0.6064,-1.19,0
2582,AAPL,AAPL shares plummet following unexpected CEO departure and audit concerns.,-0.5446,-1.9,0
2583,AMZN,"Regulatory scrutiny intensifies for AMZN, causing stock slump.",-0.4571,-1.54,0
2584,META,"META reports cybersecurity breach, prompting investor selloff.",-0.7144,-2.73,0
2585,BTC,BTC misses Q3 earnings estimates amid rising operational costs.,-0.4576,-1.69,0
2586,AMZN,AMZN misses Q3 earnings estimates amid rising operational costs.,-0.5022,-2.06,0
2587,AMZN,AMZN shares plummet following unexpected CEO departure and audit concerns.,-0.6571,-1.2,0
2588,NVDA,NVDA reports record quarterly revenue exceeding Wall Street expectations.,0.7556,3.26,1
2589,AAPL,AAPL shares plummet following unexpected CEO departure and audit concerns.,-0.6995,-2.32,0
2590,AAPL,AAPL reports record quarterly revenue exceeding Wall Street expectations.,0.854,4.39,1
2591,TSLA,TSLA schedules upcoming annual shareholder meeting for next month.,0.1471,1.27,0
2592,TSLA,"TSLA reports cybersecurity breach, prompting investor selloff.",-0.4076,-2.41,0
2593,TSLA,"TSLA reports cybersecurity breach, prompting investor selloff.",-0.8373,-4.13,0
2594,META,META shares plummet following unexpected CEO departure and audit concerns.,-0.8427,-2.03,0
2595,ETH,Decreased consumer demand hits ETH quarterly profit margins.,-0.8028,-4.34,0
2596,AAPL,Market analysts maintain neutral rating on AAPL ahead of earnings.,-0.0186,-0.5,1
2597,MSFT,Analysts raise price target for MSFT following strong demand metrics.,0.7644,4.42,1
2598,ETH,"ETH launches groundbreaking AI product line, driving analyst upgrades.",0.4176,1.62,1
2599,AMZN,"Federal Reserve signals rate cut interest, sparking market rally in AMZN.",0.5453,1.82,1
2600,META,"Regulatory scrutiny intensifies for META, causing stock slump.",-0.68,-2.61,0
2601,ETH,"Federal Reserve signals rate cut interest, sparking market rally in ETH.",0.4777,2.24,1
2602,GOOGL,GOOGL reports record quarterly revenue exceeding Wall Street expectations.,0.7613,3.69,1
2603,BTC,Analysts raise price target for BTC following strong demand metrics.,0.3939,1.85,1
2604,AAPL,Institutional investors surge buying in AAPL after bullish earnings call.,0.7516,3.21,1
2605,ETH,"ETH reports cybersecurity breach, prompting investor selloff.",-0.5143,-2.19,0
2606,ETH,"ETH faces supply chain bottlenecks, lowering annual guidance.",-0.5643,-1.31,0
2607,TSLA,TSLA shares plummet following unexpected CEO departure and audit concerns.,-0.7446,-2.33,0
2608,BTC,Inflation fears and macro headwinds pressure BTC valuations lower.,-0.6424,-1.05,0
2609,AAPL,AAPL trades sideways amidst broader market consolidation.,-0.0699,-0.01,1
2610,BTC,Decreased consumer demand hits BTC quarterly profit margins.,-0.4891,-2.69,0
2611,AAPL,Inflation fears and macro headwinds pressure AAPL valuations lower.,-0.4473,-1.1,0
2612,AAPL,"AAPL faces supply chain bottlenecks, lowering annual guidance.",-0.4431,-2.76,0
2613,AMZN,Institutional investors surge buying in AMZN after bullish earnings call.,0.948,3.91,1
2614,BTC,"BTC secures major enterprise partnership, expanding market dominance.",0.5541,2.96,1
2615,GOOGL,"GOOGL faces supply chain bottlenecks, lowering annual guidance.",-0.9405,-3.51,0
2616,META,Strong subscriber growth drives META shares to new 52-week high.,0.6991,1.94,1
2617,MSFT,Strong subscriber growth drives MSFT shares to new 52-week high.,0.9034,3.37,1
2618,TSLA,TSLA reports record quarterly revenue exceeding Wall Street expectations.,0.3532,1.2,1
2619,GOOGL,"Regulatory scrutiny intensifies for GOOGL, causing stock slump.",-0.8662,-3.16,0
2620,META,Analyst downgrade for META citing margin compression and slow growth.,-0.6335,-2.91,0
2621,AMZN,AMZN schedules upcoming annual shareholder meeting for next month.,0.093,0.89,0
2622,NVDA,Decreased consumer demand hits NVDA quarterly profit margins.,-0.8525,-2.8,0
2623,MSFT,MSFT announces strategic acquisition to boost AI infrastructure.,0.5307,3.73,1
2624,ETH,Institutional investors surge buying in ETH after bullish earnings call.,0.5316,1.17,1
2625,AAPL,"AAPL secures major enterprise partnership, expanding market dominance.",0.7629,2.5,1
2626,AAPL,Decreased consumer demand hits AAPL quarterly profit margins.,-0.7928,-3.6,0
2627,TSLA,TSLA announces routine board member appointment.,-0.1456,0.04,0
2628,ETH,ETH holds steady as investors await upcoming inflation report.,-0.0652,-0.13,0
2629,ETH,"ETH reports cybersecurity breach, prompting investor selloff.",-0.6477,-3.07,0
2630,MSFT,MSFT announces strategic acquisition to boost AI infrastructure.,0.7997,3.47,1
2631,MSFT,"MSFT faces supply chain bottlenecks, lowering annual guidance.",-0.6876,-2.26,0
2632,AMZN,AMZN announces routine board member appointment.,-0.064,0.26,0
2633,META,Strong subscriber growth drives META shares to new 52-week high.,0.6502,1.5,1
2634,AAPL,Analysts raise price target for AAPL following strong demand metrics.,0.9104,4.47,1
2635,ETH,Strong subscriber growth drives ETH shares to new 52-week high.,0.8635,2.23,1
